1.3178006410598755,1.5005232095718384
1.3188966512680054,1.5017081499099731
1.3199964761734009,1.5028975009918213
1.3211002349853516,1.504090428352356
1.3222076892852783,1.5052876472473145
1.3233191967010498,1.5064884424209595
1.324434518814087,1.5076937675476074
1.3255537748336792,1.508902907371521
1.326676845550537,1.5101163387298584
1.3278039693832397,1.5113338232040405
1.3289350271224976,1.5125553607940674
1.3300701379776,1.5137808322906494
1.3312093019485474,1.5150107145309448
1.3323522806167603,1.5162447690963745
1.333499550819397,1.5174826383590698
1.3346507549285889,1.5187252759933472
1.3358057737350464,1.5199717283248901
1.3369652032852173,1.521222472190857
1.3381288051605225,1.5224777460098267
1.3392964601516724,1.5237371921539307
1.340468168258667,1.525001049041748
1.341644048690796,1.5262689590454102
1.3428242206573486,1.5275415182113647
1.3440085649490356,1.5288182497024536
1.345197081565857,1.5300995111465454
1.346389889717102,1.5313851833343506
1.3475871086120605,1.5326751470565796
1.3487884998321533,1.5339696407318115
1.34999418258667,1.5352686643600464
1.3512042760849,1.536571979522705
1.3524187803268433,1.5378800630569458
1.353637456893921,1.5391925573349
1.3548606634140015,1.5405097007751465
1.3560881614685059,1.5418312549591064
1.3573201894760132,1.5431574583053589
1.3585567474365234,1.5444884300231934
1.359797716140747,1.5458238124847412
1.3610432147979736,1.5471642017364502
1.3622931241989136,1.5485090017318726
1.363547682762146,1.5498583316802979
1.3648067712783813,1.5512129068374634
1.3660707473754883,1.5525717735290527
1.367339015007019,1.5539356470108032
1.3686119318008423,1.5553041696548462
1.369889497756958,1.5566776990890503
1.3711718320846558,1.5580557584762573
1.372458815574646,1.559438943862915
1.3737505674362183,1.5608271360397339
1.3750470876693726,1.5622199773788452
1.3763483762741089,1.5636179447174072
1.3776544332504272,1.5650207996368408
1.3789652585983276,1.566428542137146
1.3802809715270996,1.5678411722183228
1.3816014528274536,1.5692592859268188
1.3829270601272583,1.5706820487976074
1.384257435798645,1.5721099376678467
1.3855925798416138,1.5735429525375366
1.3869328498840332,1.5749810934066772
1.3882781267166138,1.5764248371124268
1.389628529548645,1.5778729915618896
1.3909838199615479,1.579326868057251
1.3923441171646118,1.5807859897613525
1.3937095403671265,1.5822502374649048
1.3950800895690918,1.5837194919586182
1.3964558839797974,1.5851943492889404
1.397836685180664,1.5866745710372925
1.399222731590271,1.5881600379943848
1.4006140232086182,1.5896507501602173
1.402010440826416,1.5911469459533691
1.4034123420715332,1.5926486253738403
1.404819369316101,1.5941557884216309
1.4062317609786987,1.5956685543060303
1.4076493978500366,1.59718656539917
1.4090725183486938,1.5987101793289185
1.4105010032653809,1.6002393960952759
1.4119348526000977,1.6017740964889526
1.4133741855621338,1.603314757347107
1.4148190021514893,1.6048606634140015
1.4162694215774536,1.606412410736084
1.4177252054214478,1.607970118522644
1.4191865921020508,1.6095331907272339
1.4206537008285522,1.6111022233963013
1.422126293182373,1.6126770973205566
1.4236044883728027,1.614257574081421
1.4250884056091309,1.6158438920974731
1.4265779256820679,1.6174360513687134
1.4280732870101929,1.6190342903137207
1.4295746088027954,1.6206380128860474
1.4310814142227173,1.6222484111785889
1.4325941801071167,1.6238644123077393
1.4341126680374146,1.6254866123199463
1.43563711643219,1.6271146535873413
1.4371675252914429,1.6287487745285034
1.4387038946151733,1.6303890943527222
1.4402461051940918,1.6320356130599976
1.4417942762374878,1.63368821144104
1.4433486461639404,1.6353471279144287
1.4449089765548706,1.637012004852295
1.4464755058288574,1.638683557510376
1.4480479955673218,1.640360951423645
1.4496268033981323,1.642045259475708
1.45121169090271,1.643735408782959
1.4528028964996338,1.6454318761825562
1.4544001817703247,1.6471353769302368
1.4560037851333618,1.6488447189331055
1.4576137065887451,1.6505610942840576
1.4592301845550537,1.6522835493087769
1.4608526229858398,1.6540125608444214
1.4624818563461304,1.6557484865188599
1.464117169380188,1.6574904918670654
1.4657593965530396,1.6592395305633545
1.4674078226089478,1.6609954833984375
1.4690629243850708,1.6627576351165771
1.4707245826721191,1.6645268201828003
1.4723926782608032,1.666303038597107
1.4740676879882812,1.6680854558944702
1.4757493734359741,1.6698753833770752
1.4774374961853027,1.671671986579895
1.4791326522827148,1.6734756231307983
1.4808344841003418,1.675285816192627
1.4825431108474731,1.6771031618118286
1.4842586517333984,1.6789275407791138
1.4859808683395386,1.6807594299316406
1.4877103567123413,1.6825981140136719
1.489446759223938,1.6844439506530762
1.4911900758743286,1.6862971782684326
1.4929404258728027,1.688157081604004
1.49469792842865,1.690024495124817
1.4964624643325806,1.6918995380401611
1.4982340335845947,1.6937817335128784
1.5000131130218506,1.6956712007522583
1.5017989873886108,1.6975679397583008
1.5035924911499023,1.699472427368164
1.505393147468567,1.701384425163269
1.507201075553894,1.7033038139343262
1.5090166330337524,1.7052302360534668
1.5108394622802734,1.707165002822876
1.5126698017120361,1.7091072797775269
1.5145076513290405,1.711057424545288
1.5163531303405762,1.7130153179168701
1.518206000328064,1.7149806022644043
1.520066499710083,1.7169538736343384
1.5219346284866333,1.7189346551895142
1.5238107442855835,1.7209237813949585
1.5256942510604858,1.7229208946228027
1.5275858640670776,1.7249258756637573
1.5294851064682007,1.7269383668899536
1.531392216682434,1.7289596796035767
1.5333073139190674,1.730988621711731
1.5352305173873901,1.7330259084701538
1.5371613502502441,1.7350716590881348
1.5391005277633667,1.737125039100647
1.5410476922988892,1.7391870021820068
1.543002963066101,1.7412571907043457
1.544966459274292,1.7433360815048218
1.5469383001327515,1.7454229593276978
1.5489181280136108,1.7475183010101318
1.5509064197540283,1.7496225833892822
1.5529030561447144,1.751734733581543
1.5549081563949585,1.7538561820983887
1.5569216012954712,1.755985975265503
1.5589436292648315,1.758124589920044
1.56097412109375,1.7602719068527222
1.5630133152008057,1.7624281644821167
1.565061092376709,1.7645925283432007
1.5671175718307495,1.7667664289474487
1.5691826343536377,1.768949270248413
1.5712565183639526,1.7711410522460938
1.5733394622802734,1.7733412981033325
1.575430989265442,1.7755513191223145
1.5775316953659058,1.7777701616287231
1.5796411037445068,1.7799983024597168
1.5817596912384033,1.7822352647781372
1.5838873386383057,1.7844822406768799
1.5860240459442139,1.7867380380630493
1.588170051574707,1.7890030145645142
1.590325117111206,1.7912777662277222
1.5924897193908691,1.7935619354248047
1.594663381576538,1.7958558797836304
1.5968464612960815,1.798159122467041
1.599039077758789,1.8004720211029053
1.6012412309646606,1.8027946949005127
1.6034528017044067,1.8051271438598633
1.6056740283966064,1.8074690103530884
1.6079050302505493,1.809821367263794
1.6101454496383667,1.8121833801269531
1.6123958826065063,1.8145555257797241
1.6146559715270996,1.8169368505477905
1.616925835609436,1.8193291425704956
1.6192058324813843,1.8217315673828125
1.6214957237243652,1.824143648147583
1.623795509338379,1.826566219329834
1.626105546951294,1.8289992809295654
1.6284258365631104,1.83144211769104
1.6307560205459595,1.8338960409164429
1.6330969333648682,1.8363600969314575
1.6354477405548096,1.838834524154663
1.6378090381622314,1.8413199186325073
1.6401808261871338,1.8438159227371216
1.642562985420227,1.846322774887085
1.6449559926986694,1.8488401174545288
1.6473594903945923,1.8513685464859009
1.6497737169265747,1.8539074659347534
1.6521984338760376,1.8564578294754028
1.6546341180801392,1.8590190410614014
1.6570807695388794,1.8615912199020386
1.6595383882522583,1.8641748428344727
1.6620066165924072,1.8667693138122559
